Sensor Name,Date Time,Temp (°C),Serial No.
HG017-TT05314 Condensate supply to utility,01/07/2025 22:43:38,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 22:48:38,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 22:53:38,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 22:58:38,84.3,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 23:03:38,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 23:08:38,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 23:13:38,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 23:18:38,84.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 23:23:38,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 23:28:38,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 23:33:38,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 23:38:38,84.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 23:43:38,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 23:48:38,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 23:53:38,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 23:58:38,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,02/07/2025 00:03:38,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,02/07/2025 00:08:38,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,02/07/2025 00:13:38,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,02/07/2025 00:18:38,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,02/07/2025 00:23:38,84.2,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,02/07/2025 00:28:38,84.1,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,02/07/2025 00:33:38,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,02/07/2025 00:38:38,83.7,3F:F6:92:6C
